benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
SHC_1227751_2207_B0114,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,"마이신한포인트 사용/소멸 등 기본 정책은 포인트 운영기준을 따르며, 신한카드 홈페이지(www.shinhancard.com) > 고객센터 > 이용약관 > 포인트 세부 운영기준에서 확인할 수 있습니다.",해외,19,Online,포인트적립,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0115,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,포인트 적립 제외 대상은 아래와 같습니다.,해외,19,Both,포인트적립,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0116,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,"단기카드대출(현금서비스), 장기카드대출(카드론)",해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0117,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,"연회비, 각종 수수료/이자(국제브랜드 수수료, 해외서비스 수수료, 할부수수료, 연체이자 등)",해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0118,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,기프트카드/선불카드 구매·충전금액,해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0119,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,상품권/선불전자지급수단 구매·충전금액,해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0120,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,포인트 사용거래 중 포인트 금액,해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0121,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,무이자할부(슬림할부 등 부분 무이자 포함) 이용거래,해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0122,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,"지방세, 국세, 지방세외수입, 환경개선부담금","생활비, 해외","12, 19",Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0123,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,4대보험(국민연금/고용보험/건강보험/산재보험),"생활비, 해외, 의료","12, 19, 21",Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0124,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,"유치원/초중고 납입금(스쿨뱅킹), 대학(원)등록금","해외, 교육/육아","19, 20",Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0125,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,"아파트관리비, 도시가스, 전기요금, TV수신료, 수도요금","생활비, 해외","12, 19",Online,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0126,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,SKT/KT/LG U+ 통신요금(이동통신(알뜰폰 포함)/TV/인터넷/유선전화/결합상품 등 자동납부 및 자동납부 외 요금),"생활비, 해외","12, 19",Online,,,,"SKT, KT, LG U+",,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0127,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,‘신한카드 SOL트래블’로 신한카드 할인 서비스(이벤트 포함)를 적용받은 모든 거래(해당 거래금액 전체),해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0128,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,거래 취소금액,해외,19,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0129,SHC_1227751_2207,상세혜택,신한카드 SOL트래블 유의사항,국내·해외 이용 더하기 서비스 유의사항,국내·해외 이용 더하기 서비스 유의사항,"의약품 전용몰(도매몰), 제약회사/약국 업종 이용금액","해외, 의료","19, 21",Offline,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 유의사항
SHC_1227751_2207_B0130,SHC_1227751_2207,상세혜택,Platinum,서비스 가이드북,서비스 가이드북,(공통)마스터카드 플래티늄 (/pconts/download/card/PC_26_01197_master_platinum_basic.pdf),,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0131,SHC_1227751_2207,상세혜택,Platinum,서비스 가이드북,서비스 가이드북,(선택)마스터카드 플래티늄 (/pconts/download/card/PC_26_00786_master_platinum_1_new.pdf),,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0132,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,국내브랜드사 서비스에 대하여 보다 상세한 안내를 원하시는 고객님께서는 국제 브랜드사별 홈페이지를 참조해 주시기 바랍니다.,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0133,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,비자 홈페이지: www.visakorea.com,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0134,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,마스터카드 홈페이지: www.mastercard.co.kr,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0135,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,아멕스 홈페이지: www.americanexpress.co.kr,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0136,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,JCB(URS) 홈페이지: www.kr.jcb,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0137,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,UPI 홈페이지: www.unionpayintl.com/kr,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0138,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,"브랜드사 선택서비스는 각 브랜드사별 홈페이지 안내사항과 제공 내용이 상이할 수 있어, 당사에서 제공되는 서비스가이드북 안내(제공처, 제공횟수 및 전월실적 조건 등)를 확인하시기",,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0139,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,바랍니다.(브랜드사 홈페이지에 안내된 제공처라 하더라도 당사에서 안내된 제공처가 아닌 경우 서비스가 제공되지 않습니다.),,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0140,SHC_1227751_2207,상세혜택,Platinum,국내 브랜드사 서비스 공통사항 안내,국내 브랜드사 서비스 공통사항 안내,브랜드별 홈페이지 서비스 안내사항 중 대상 등급 서비스가 아닌 경우 서비스 제공이 제한될 수 있습니다.,,,Online,,,,,,,,,,,,,2026-04-30,Platinum
SHC_1227751_2207_B0141,SHC_1227751_2207,연회비,연회비,연회비,브랜드: 국내 카드 | 옵션: 일반 | 기본: 7천원 | 서비스: 2만원 | 총연회비: 2만7천원,브랜드: 국내 카드 | 옵션: 일반 | 기본: 7천원 | 서비스: 2만원 | 총연회비: 2만7천원,,,,,,,,,,,,,,,,2026-04-30,연회비
SHC_1227751_2207_B0142,SHC_1227751_2207,연회비,연회비,연회비,브랜드: 마스터 카드 | 옵션: Platinum | 기본: 7천원 | 서비스: 2만3천원 | 총연회비: 3만원,브랜드: 마스터 카드 | 옵션: Platinum | 기본: 7천원 | 서비스: 2만3천원 | 총연회비: 3만원,,,,,,,,,,,,,,,,2026-04-30,연회비
SHC_1225714_2206_B0001,SHC_1225714_2206,주요혜택,해외 이용금액 현지 통화 결제 서비스,해외 이용금액 현지 통화 결제 서비스,해외 이용금액 현지 통화 결제 서비스,해외 이용 시 원화 환산 절차없이 외화결제계좌에서 해당 현지 통화로 인출되는 서비스,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0002,SHC_1225714_2206,주요혜택,해외 이용 수수료 면제,해외 이용 수수료 면제,해외 이용 수수료 면제,국제 브랜드 수수료 1%/해외 서비스 수수료 0.2% 면제,해외,19,Both,서비스,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0003,SHC_1225714_2206,주요혜택,해외 이용 수수료 면제,해외 이용 수수료 면제,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외,19,Both,서비스,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0004,SHC_1225714_2206,주요혜택,해외 여행 서비스,해외 여행 서비스,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,"여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,,,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0005,SHC_1225714_2206,주요혜택,해외 여행 서비스,해외 여행 서비스,해외 여행 서비스,해외 대중교통 컨택리스 방식으로 이용 시 1% 결제일 할인,"대중교통/택시, 여행/숙박, 해외","5, 17, 19",Both,할인,1.0,%,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0006,SHC_1225714_2206,주요혜택,국내 이용 서비스,국내 이용 서비스,국내 이용 서비스,4대 편의점 5% 결제일 할인,편의점,13,Offline,할인,5.0,%,,,,,,,,,,2026-04-30,국내 이용 서비스
SHC_1225714_2206_B0007,SHC_1225714_2206,주요혜택,국내 이용 서비스,국내 이용 서비스,국내 이용 서비스,국내 대중교통 1% 결제일 할인,대중교통/택시,5,Both,할인,1.0,%,,,,,,,,,,2026-04-30,국내 이용 서비스
SHC_1225714_2206_B0008,SHC_1225714_2206,주요혜택,국내 이용 서비스,국내 이용 서비스,국내 이용 서비스,CU 편의점 행사상품 5% 즉시할인,편의점,13,Offline,할인,5.0,%,CU,,,,,,,,,2026-04-30,국내 이용 서비스
SHC_1225714_2206_B0009,SHC_1225714_2206,주요혜택,신한카드 SOL트래블 체크 유의사항,신한카드 SOL트래블 체크 유의사항,신한카드 SOL트래블 체크 유의사항,전월 이용금액 산정 기준,,,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 체크 유의사항
SHC_1225714_2206_B0010,SHC_1225714_2206,주요혜택,신한카드 SOL트래블 체크 유의사항,신한카드 SOL트래블 체크 유의사항,신한카드 SOL트래블 체크 유의사항,서비스 적용 기준,,,Both,,,,,,,,,,,,,2026-04-30,신한카드 SOL트래블 체크 유의사항
SHC_1225714_2206_B0011,SHC_1225714_2206,주요혜택,해외 이용 프로모션,해외 이용 프로모션,해외 이용 프로모션,마스터 트래블 리워드(MTR) 서비스,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 프로모션
SHC_1225714_2206_B0012,SHC_1225714_2206,주요혜택,해외 이용 프로모션,해외 이용 프로모션,해외 이용 프로모션,해외 가맹점 이용 프로모션,해외,19,Offline,,,,,,,,,,,,,2026-04-30,해외 이용 프로모션
SHC_1225714_2206_B0013,SHC_1225714_2206,주요혜택,카드 디자인,카드 디자인,카드 디자인,"기본형, Postcard, 다양한 캐릭터까지!",,,Both,,,,,,,,,,,,,2026-04-30,카드 디자인
SHC_1225714_2206_B0014,SHC_1225714_2206,상세혜택,해외 이용금액 현지 통화 결제 서비스,현지통화 결제 서비스란?,현지통화 결제 서비스란?,신한카드 SOL트래블 체크로 해외 이용 시 원화 환산 절차없이 외화결제계좌에서 해당 현지 통화로 인출되는 서비스입니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0015,SHC_1225714_2206,유의사항,해외 이용금액 현지 통화 결제 서비스,현지통화 결제 서비스란?,현지통화 결제 서비스란?,국내 이용 시에는 원화결제계좌에서 원화 인출됩니다.,,,,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0016,SHC_1225714_2206,상세혜택,해외 이용금액 현지 통화 결제 서비스,결제계좌,결제계좌,"카드 발급 신청 시 외화 및 원화 2개의 결제계좌를 지정해야 하며, 신한은행 계좌만 가능합니다.","생활비, 해외","12, 19",Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0017,SHC_1225714_2206,상세혜택,해외 이용금액 현지 통화 결제 서비스,결제계좌,결제계좌,외화결제계좌는 신한은행 ‘SOL트래블 외화예금’ 계좌만 가능합니다.,"생활비, 해외","12, 19",Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0018,SHC_1225714_2206,유의사항,해외 이용금액 현지 통화 결제 서비스,결제계좌,결제계좌,"외화결제계좌의 가입 및 운용(예치 통화의 종류, 적용환율 및 수수료 등)은 신한은행 약관에 따릅니다.",,,,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0019,SHC_1225714_2206,상세혜택,해외 이용금액 현지 통화 결제 서비스,해외계좌 인출 대상,해외계좌 인출 대상,"해외가맹점 이용금액, 해외현금인출금액",해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0020,SHC_1225714_2206,상세혜택,해외 이용금액 현지 통화 결제 서비스,현지통화 결제 서비스 유의사항,현지통화 결제 서비스 유의사항,거래 취소 시 승인 취소의 경우 이용 시점의 해당 통화로 즉시 환불되나 매입 취소의 경우 환불 금액은 원거래에서 결제된 통화로 취소전표 매입일의 다음 영업일에 입금됩니다.(예치가능통화 외 통화로 결제된 경우 미달러(USD)로 환산되기 때문에 매입시점 차이로 인한 환차익/환차손이 발생할 수 있습니다.),해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0021,SHC_1225714_2206,상세혜택,해외 이용금액 현지 통화 결제 서비스,현지통화 결제 서비스 유의사항,현지통화 결제 서비스 유의사항,"해외가맹점 이용 중 해외 무승인(당사의 카드 거래 승인을 득하지 않는 거래로 호텔, 렌터카, 통신, 교통 등이 무승인 거래 가능) 또는 가맹점에서 매입 요청한 금액이 승인 시 금액과 상이한 거래 등에 대해서는 거래전표 매입 후 지정된 결제일까지는 외화결제계좌에서 인출 또는 환불됩니다. 인출의 경우 만약 그 이후까지 인출되지 않는 경우에는 이용한 현지통화를 국제 브랜드사에서 산정한 미달러(USD) 금액으로 전환 후, 해당 미달러(USD)금액을 전표매입일의 신한은행 최초 고시 전신환 매도율로 적용한 원화(KRW)금액으로 전환하여 원화결제계좌에서 인출됩니다.","생활비, 여행/숙박, 해외","12, 17, 19",Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0022,SHC_1225714_2206,상세혜택,해외 이용금액 현지 통화 결제 서비스,현지통화 결제 서비스 유의사항,현지통화 결제 서비스 유의사항,"(현지통화 → 미달러(USD) → 원화(KRW), 단, 현지통화 = 미달러(USD)인 경우 현지통화(USD) → 원화(KRW))",해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용금액 현지 통화 결제 서비스
SHC_1225714_2206_B0023,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,전월 이용금액 관계없이 서비스가 제공됩니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0024,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,해외 수수료 면제 한도는 없습니다.,해외,19,Both,서비스,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0025,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,해외 수수료 미부과 해외 거래 건의 경우 서비스 제외됩니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0026,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,"국제 브랜드 수수료는 국제브랜드사 정책에 따라 변경될 수 있으며, 국제 브랜드사 정책 변경으로 수수료가 1% 초과 시 1%까지만 국제 브랜드 수수료 면제 서비스가 적용됩니다.",해외,19,Both,서비스,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0027,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,해외가맹점 이용금액은 신한카드 전산상 해외가맹점에서 발생된 매출에 한합니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0028,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,해외 이용 시 원화 거래는 불가합니다.(해외 가맹점에서 원화로 거래 시 추가 수수료가 부과되므로 신한카드 SOL트래블 체크는 해외 원화거래를 지원하지 않습니다.),해외,19,Offline,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0029,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,국제 브랜드 수수료(1%)/해외 서비스 수수료(0.2%) 면제,외화결제계좌의 예치 가능 통화 외 통화로 결제 시 국제브랜드사에서 정한 환율에 따라 미달러(USD)로 환산되어 외화 결제계좌 미달러(USD) 잔액에서 출금됩니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0030,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,전월 이용금액 관계없이 서비스가 제공됩니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0031,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,횟수 제한은 없습니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0032,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,"Master, Cirrus 표시가 있는 CD/ATM기에서 이용 가능합니다.",해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0033,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,ATM기기 운용사가 부과하는 ATM기기 이용수수료가 부과될 수 있습니다.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0034,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,IC카드 관련 유의사항,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0035,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,국내 거래방식과 동일(4자리 체크카드 비밀번호 입력),해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0036,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,"단, 일부 ATM에서 6자리 비밀번호 요구 시 ‘4자리 비밀번호 + 00’ 입력",해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0037,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,비밀번호 변경 후 재발급하지 않은 IC카드는 변경 전 비밀번호를 입력해야 함.,해외,19,Both,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0038,SHC_1225714_2206,상세혜택,해외 이용 수수료 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 이용 인출 수수료(건당 $3) 및 국제 브랜드 수수료(1%) 면제,해외 ATM 인출 한도는 신한카드 홈페이지를 참고하시기 바랍니다.,해외,19,Online,,,,,,,,,,,,,2026-04-30,해외 이용 수수료 면제
SHC_1225714_2206_B0039,SHC_1225714_2206,상세혜택,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,"반기별 1회(1~6월/7~12월 각 1회), 연 2회 본인 입장에 한하여 제공됩니다.","여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,,,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0040,SHC_1225714_2206,상세혜택,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,더라운지 공항 라운지 본인 무료 입장 서비스는 신한카드 SOL트래블 체크의 전월(1일~말일) 국내 이용금액 30만원 이상 시 서비스가 적용됩니다.,"여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,,,,,30만원 이상,300000.0,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0041,SHC_1225714_2206,상세혜택,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,"단, 신한카드 SOL트래블 체크 신규발급 회원의 경우 카드 사용등록일의 다음달 말일(등록월+1개월)까지는 국내 이용금액 누적 30만원 이상 시 서비스 이용이 가능합니다.","여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,,,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0042,SHC_1225714_2206,상세혜택,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,예시) 2월 15일 카드 사용 등록 후 3월 말까지 국내 이용금액 누적 30만원 달성 시 즉시 서비스 제공,"여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,,,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0043,SHC_1225714_2206,상세혜택,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,카드사용 등록: 2월 15일,"여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,,,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0044,SHC_1225714_2206,상세혜택,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,"카드사용: 2월 15일 오전 9시 10만원, 3월 15일 오후 2시 20만원","여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,100000.0,원,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0045,SHC_1225714_2206,상세혜택,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,서비스 제공: 누적금액 30만원 달성 시점인 3월 15일 오후 2시 이후 부터 제공,"여행/숙박, 항공, 해외","17, 18, 19",Both,서비스,,,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0046,SHC_1225714_2206,유의사항,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,더라운지 모바일 앱(App)을 통해 신한카드 SOL트래블 체크 등록 후 라운지 이용권을 다운 받아 이용할 수 있습니다.,,,,,,,,,,,,,,,,2026-04-30,해외 여행 서비스
SHC_1225714_2206_B0047,SHC_1225714_2206,유의사항,해외 여행 서비스,더라운지 공항라운지 본인 무료 입장,더라운지 공항라운지 본인 무료 입장,"신한카드 SOL트래블 체크가 유효한 경우 회원 본인에 한하여 이용 가능하며, 아이디 또는 이용권 양도가 불가합니다.",,,,,,,,,,,,,,,,2026-04-30,해외 여행 서비스
