event_id,card_id,company,card_name,origin_event_code,event_title,event_link,start_date,end_date,event_type,section,event_content,updated_at
TPIE2_E0002,TPIE2,현대,the Pink Edition2,AWH630,the Pink Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=AWH630,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서 the Pink Edition2 신규 발급 후 조건 총족 시 발급 첫해 연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌로 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:05
TPIE2_E0002,TPIE2,현대,the Pink Edition2,AWH630,the Pink Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=AWH630,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:05
TPIE2_E0002,TPIE2,현대,the Pink Edition2,AWH630,the Pink Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=AWH630,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:05
TPIE2_E0002,TPIE2,현대,the Pink Edition2,AWH630,the Pink Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=AWH630,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
다음의 경우 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월 ) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
혜택을 받기 위한 최소 금액은 기간 내 승인 건에 한하며, 본인 명의 the Pink Edition2의 누적 이용 금액(일시불 및 할부 합산) 기준입니다.
장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자 제외
상품권 등 현금성 유가증권 구매 및 선불카드 충전 금액은 이용금액 합산 제외
혜택 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
캐시백 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등) 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:05
MXBE2_E0002,MXBE2,현대,MX Black Edition2,JM0572,현대카드 MX Black Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=JM0572,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서 현대카드 MX Black Edition2 신규 발급 후 조건 총족 시 발급 첫해 연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌로 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:10
MXBE2_E0002,MXBE2,현대,MX Black Edition2,JM0572,현대카드 MX Black Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=JM0572,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:10
MXBE2_E0002,MXBE2,현대,MX Black Edition2,JM0572,현대카드 MX Black Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=JM0572,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:10
MXBE2_E0002,MXBE2,현대,MX Black Edition2,JM0572,현대카드 MX Black Edition2 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=JM0572,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
다음의 경우 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
혜택을 받기 위한 최소 결제 금액은 기간 내 승인 건에 한하며, 본인 명의 현대카드 MX Black Edition2의 누적 이용 금액(일시불 및 할부 합산) 기준입니다.
장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자 제외
상품권 등 현금성 유가증권 구매 및 선불카드 충전금액은 이용 금액 합산 제외
혜택 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
캐시백 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등), 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:10
SPM_E0003,SPM,현대,Summit,5PP556,현대카드 Summit 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=5PP556,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서 현대카드 Summit 신규 발급 후 조건 총족 시 발급 첫해 연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌로 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:20
SPM_E0003,SPM,현대,Summit,5PP556,현대카드 Summit 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=5PP556,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:20
SPM_E0003,SPM,현대,Summit,5PP556,현대카드 Summit 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=5PP556,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:20
SPM_E0003,SPM,현대,Summit,5PP556,현대카드 Summit 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=5PP556,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
아래 회원은 위 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
혜택을 받기 위한 최소 결제 금액은 기간 내 승인 건에 한하며, 본인 명의 현대카드 Summit의 누적 이용 금액(일시불 및 할부 합산) 기준입니다.
장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자 제외
상품권 등 현금성 유가증권 구매 및 선불카드 충전금액은 이용 금액 합산 제외
혜택 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
혜택 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등), 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:20
ME4_E0001,ME4,현대,M,EA7539,현대카드M 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=EA7539,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서
대상 카드 신규 발급 후
조건 충족 시
발급 첫해
연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:25
ME4_E0001,ME4,현대,M,EA7539,현대카드M 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=EA7539,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:25
ME4_E0001,ME4,현대,M,EA7539,현대카드M 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=EA7539,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:25
ME4_E0001,ME4,현대,M,EA7539,현대카드M 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=EA7539,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
아래 회원은 위 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
혜택 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
혜택 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등) 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:25
MZROE3_E0001,MZROE3,현대,ZERO Edition3 (포인트형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서
대상 카드 신규 발급 후
조건 충족 시
발급 첫해
연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:34
MZROE3_E0001,MZROE3,현대,ZERO Edition3 (포인트형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:34
MZROE3_E0001,MZROE3,현대,ZERO Edition3 (포인트형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:34
MZROE3_E0001,MZROE3,현대,ZERO Edition3 (포인트형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
아래 회원은 위 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
캐시백 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
혜택 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등) 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:34
ZROE3_E0001,ZROE3,현대,ZERO Edition3 (할인형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서
대상 카드 신규 발급 후
조건 충족 시
발급 첫해
연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:34
ZROE3_E0001,ZROE3,현대,ZERO Edition3 (할인형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:34
ZROE3_E0001,ZROE3,현대,ZERO Edition3 (할인형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:34
ZROE3_E0001,ZROE3,현대,ZERO Edition3 (할인형),4G3519,현대카드ZERO Edition3 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=4G3519,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
아래 회원은 위 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
캐시백 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
혜택 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등) 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:34
ZFE2_E0001,ZFE2,현대,Z family Edition2,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서
대상 카드 신규 발급 후
조건 충족 시
발급 첫해
연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:59
ZFE2_E0001,ZFE2,현대,Z family Edition2,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:59
ZFE2_E0001,ZFE2,현대,Z family Edition2,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:59
ZFE2_E0001,ZFE2,현대,Z family Edition2,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
아래 회원은 위 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
캐시백 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
혜택 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등) 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:59
ZOE2_E0001,ZOE2,현대,Z play,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,혜택,"기간 내 현대카드 홈페이지 및 앱에서
대상 카드 신규 발급 후
조건 충족 시
발급 첫해
연회비 캐시백
현대카드 최초 발급 및 재가입(탈회 후 1년 초과하여 발급) 회원
마케팅 수신 동의
Online/1_홈페이지&인터넷
STEP1
현대카드 홈페이지 및
앱에서 카드 신청
Online/12_신청완료
STEP2
마케팅 수신 동의
Cashback/5_캐시백
STEP3
발급 다음 달부터 3개월 이내
캐시백 제공(결제 계좌 입금)
앱카드 바로가기
조건 충족 시 발급 다음 달 기준 3개월 이내 본인 명의 결제 계좌로 입금
예시) 2026년 6월 발급 후 7월 31일까지 조건 충족 시 9월 30일경 입금",2026-06-06 17:18:59
ZOE2_E0001,ZOE2,현대,Z play,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,기간,2026. 6. 1 ~ 6. 30(카드 신청일 기준),2026-06-06 17:18:59
ZOE2_E0001,ZOE2,현대,Z play,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,이용 방법,"홈페이지 > 카드 > 카드 신청
앱 > 메뉴(좌측 상단) > 카드 신청",2026-06-06 17:18:59
ZOE2_E0001,ZOE2,현대,Z play,533021,현대카드Z 시리즈 신규 회원 연회비 캐시백 이벤트,https://www.hyundaicard.com/cpb/ev/CPBEV0101_06.hc?bnftWebEvntCd=533021,2026-06-01,2026-06-30,캐시백,확인사항,"확인해 주세요
위 혜택은 현대카드 홈페이지 및 앱에서 발급한 회원에 한해 1회 제공됩니다.(오프라인 발급 시 혜택 제외)
아래 회원은 위 혜택을 받을 수 없습니다.
본인 명의 카드 신규 발급 외 본인 카드 추가ㆍ교체 발급, 가족 카드 발급 회원
대상 카드 발급월부터 1년(2025년 7월 ~ 2026년 6월) 내 탈회 또는 본인ㆍ가족 카드 해지 이력이 있는 회원
캐시백 제공 일정은 현대카드 또는 회원 사정에 따라 변경될 수 있습니다.
카드 이용 대금 결제일과 캐시백 제공일이 동일한 경우 캐시백 금액이 이용 대금으로 납부될 수 있습니다.
혜택 제공 시점에 대상 카드 해지, 교체(재발급 등), 정지(연체 등) 탈회 등의 경우 혜택이 제공되지 않습니다.(카드 상태가 정상인 경우에 한해 제공)
현대카드에서 진행하는 다른 이벤트(연회비 캐시백, 발급ㆍ이용 유도 등) 혜택과 중복 적용할 수 없습니다.
카드 발급 여부는 현대카드의 발급 및 심사 기준에 따릅니다.
신청 과정 중 회원님께 확인 전화를 드릴 수 있습니다.
자세한 내용은 현대카드 고객센터(1577-6000)로 문의해 주세요.
위 혜택은 현대카드 사정에 따라 변경 또는 중단될 수 있습니다.
Apple Pay 결제 대상 현대카드 및 이용 가능 브랜드는 현대카드 앱 및 홈페이지에서 확인해 주세요.",2026-06-06 17:18:59
