card_id,company,card_name,card_type,network,is_domestic_foreign,has_transport,annual_fee_dom_basic,annual_fee_dom_premium,annual_fee_for_basic,annual_fee_for_premium,annual_fee_notes,min_performance,summary,image_url,link_url,has_cashback,fee_content,updated_at
09922,국민,ALL 카드,신용,"Local, VISA",True,True,20000,0,20000,0,"모바일단독: 14,000원",400000,국내 가맹점 1% 할인 | 해외가맹점 2% 할인 | 쇼핑 멤버십 50% 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09922_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09922,True,"연회비  
<table class=""benefit-table""><tr><th>구분</th><th>발급유형</th><th>기본연회비</th><th>제휴연회비</th><th>합계</th></tr><tr><td>국내전용(Local) /</td></tr></table>
국내외겸용(VISA)  | 일반  | 7천원  | 1만3천원  | 2만원  |  
<table class=""benefit-table""><tr><th>모바일 단독</th><th>1천원</th><th>1만3천원</th><th>1만4천원</th></tr></table>
   2025년 1월 2일부터 KB ALL 카드(舊. KB국민 WE:SH All 카드)를 발급(발급 안내 메시지 수신 기준)한 고객의 해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다. 
     2025년 1월 1일까지 카드를 발급한 고객은 기존(아래)과 동일하게 적용 
기본연회비 회원별 청구   
(모바일단독카드와 기타 일반 KB국민카드 동시 보유 시 해당 일반카드 기준으로 청구)
제휴연회비 카드별 청구
   연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제조건은 없습니다.
   모바일 단독카드란 카드 실물없이 스마트폰 앱에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.(KB Pay 방식)
   KB ALL 카드를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.
   모바일 단독카드 신청 시 'KB국민모바일회원약관'을 반드시 확인하시기 바랍니다.  

모바일 단독카드로 이용 가능한 국내 오프라인 가맹점 세부 안내는 [KB국민카드 홈페이지 > 서비스 > 결제서비스 > KB Pay > KB Pay 가맹점] 참조

[연회비 반환 기준]
   회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등 불가피한 사유로 10영업일 이내에 반환이 어려운 경우, 계약 해지일부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. 

① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용

② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-02 09:52:10
09790,국민,NEED Edu카드,신용,"Local, VISA",True,True,25000,0,26000,0,"모바일 단독: 19,000원 / 20,000원",400000,학원업종 1/2/3만원 청구할인 | KB Pay 결제 시 추가 3천원 청구할인 | 생활 영역 5천원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09790_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09790,False,"연회비 안내  
<table class=""benefit-table""><tr><th>구분</th><th>국내전용(Local)</th><th>국내외겸용(Visa)</th></tr><tr><td>일반(실물카드)</td><td>2만5천원(기본 7천원 + 제휴 1만8천원)</td><td>2만6천원(기본 7천원 + 제휴 1만9천원)</td></tr><tr><td>모바일단독카드</td><td>1만9천원(기본 1천원 + 제휴 1만8천원)</td><td>2만원(기본 1천원 + 제휴 1만9천원)</td></tr></table>
   연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 최초/2차년도 연회비 면제 조건은 없습니다.
   해당 카드 연회비(기본연회비+제휴연회비)는 카드별로 청구됩니다.

[연회비 반환 기준]
   회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환 처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우, 계약 해지일로부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. 
     
①카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용
     
②카드 이용 시 제공되는 추가적인 혜택 (기프트 제공 비용) 등 부가서비스 제공에 소요된 비용
   모바일 단독카드란 카드 실물없이 스마트폰 앱(KB Pay 등)에 카드정보를 등록하여 모바일로 이용 가능한 카드입니다.
   모바일 단독카드는 본인 명의의 휴대폰으로만 이용 가능합니다.
   모바일 단독카드 신청 시 'KB국민 모바일 회원약관'을 반드시 확인 바랍니다.
모바일 단독카드로 이용가능한 국내 오프라인 가맹점 세부 안내는 KB국민카드 홈페이지>서비스>결제서비스>KB Pay> KB Pay 가맹점 참조
   「KB NEED Edu카드」를 모바일 단독카드로 발급받는 경우 국내 일부 및 해외 오프라인 가맹점에서 사용이 제한됩니다.",2026-06-02 09:52:41
04425,국민,LG전자 KB국민카드,신용,Mastercard,True,True,15000,0,15000,0,,50000,가전제품 1~1.5만원 할인 | 구독(렌탈)요금 1~1.5만원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04425_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04425,True,"연회비  
<table class=""benefit-table""><tr><th>브랜드</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><td>K-WORLD(JCB타입)</td><td>7천원</td><td>8천원</td><td>1만5천원</td></tr><tr><td>Master</td></tr></table>
   초회/차기년도 연회비 면제 조건은 없습니다.
   K-World(JCB타입)은 국내 및 JCB해외가맹점에서 이용 가능한 KB국민카드 고유 브랜드입니다. (JCB 해외우대 서비스 동일 제공

[연회비 반환 기준]
   회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다. 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다.  
이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다.  

① 카드의 발행, 배송 등 카드발급(신규발급)에 소요된 비용  

② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-02 09:53:07
04325,국민,쿠쿠렌탈Ⅱ카드,신용,"Local, Mastercard",True,True,15000,0,15000,0,,300000,렌탈료 자동납부 청구할인 1만2천원/1만7천원,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04325_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04325,False,"연회비  
<table class=""benefit-table""><tr><th>구 분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합 계</th></tr><tr><td>국내전용</td><td>7천원</td><td>8천원</td><td>1만5천원</td></tr><tr><td>해외겸용</td></tr></table>
K-WORLD(JCB타입)/ Master   |  
   연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제 조건은 없습니다. 

[연회비 반환 기준]
   회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환처리됩니다. 다만, 부가서비스 제공 내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일로부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. 
    1. 
①카드의 발행/배송 등 카드발급(신규발급)에 소요된 비용(단, 2차년도 이후는 발급비용 차감 없음)
    2. 
②카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용)등 부가서비스 제공에 소요된 비용",2026-06-02 09:53:09
04331,국민,세라젬 KB국민카드,신용,"Local, Mastercard",True,True,15000,0,15000,0,,300000,렌탈료 자동납부 1만2천원 | 1만7천원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04331_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04331,False,"연회비  
<table class=""benefit-table""><tr><th>구 분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합 계</th></tr><tr><td>국내전용</td><td>7천원</td><td>8천원</td><td>1만5천원</td></tr><tr><td>해외겸용</td></tr></table>
K-WORLD(JCB타입)/ Master   |  
   연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제 조건은 없습니다. 

[연회비 반환 기준]
   회원이 유효기간이 도래하기 전에 카드를 해지한 경우, 연회비 반환금액은 계약을 해지한 날부터 일 단위로 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다. 다만, 부가서비스 제공내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우, 계약 해지일로부터 3개월 이내에 반환할 수 있습니다. 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다. 
    1. 
①카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용 (단, 2차년도 이후는 발급비용 차감 없음)
    2. 
②카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-02 09:53:22
04485,국민,예다함 카드,신용,Mastercard,True,True,15000,0,15000,0,,300000,예다함 상조부금 청구할인 1만2천원~1만7천원,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04485_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04485,False,"연회비  
<table class=""benefit-table""><tr><th>구분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합계</th></tr><tr><td>K-WORLD(JCB타입)</td><td>7천원</td><td>8천원</td><td>1만5천원</td></tr><tr><td>Master</td></tr></table>
   K-WORLD(JCB 타입)은 JCB 해외가맹점에서 이용 가능한 KB국민카드의 고유 브랜드입니다.  
(JCB 해외우대서비스 동일)
   가족카드는 연회비가 부과되지 않습니다.
   카드 연회비는 매년 카드 발급월(단, 초회년도에는 최초 이용일 기준 해당 결제월에, 2개월 이내 이용 실적이 없는 경우에는 2개월 경과일 기준 해당 결제월)기준으로 1년 단위로 청구되며, 1년 이상 이용 실적이 없는 카드의 연회비는 청구하지 않습니다.  
단, 초회년도 연회비는 이용실적이 없는 경우에도 납부하셔야 합니다.

[연회비 반환 기준]
   회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리 됩니다. 다만, 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다.  
이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액산정에서 제외됩니다.  

① 카드의 발행·배송 등 카드발급(신규발급)에 소요된 비용  

② 카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용) 등 부가서비스 제공에 소요된 비용",2026-06-02 09:53:35
04345,국민,딜라이브 카드,신용,"Local, Mastercard",True,True,15000,0,15000,0,,300000,딜라이브 자동납부요금 1만 2천원 | 1만 7천원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04345_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04345,False,"반환 기준
   카드 유효기간이 끝나기 전 해지하면, 이미 납부하신 연회비는 계약을 해지한 날부터 일별로 계산하여 10일(영업일 기준) 안에 반환됩니다.
   부가서비스 제공 내역 확인에 시간이 필요한 경우 등 불가피한 이유가 있을 때는 계약 해지일부터 3개월 안에 반환됩니다.
   단, 다음 비용은 연회비 반환 금액에서 제외됩니다. 
     
①신규 발급 첫해에 발생한 카드 발급 비용
     
②카드 이용 시 제공되는 추가 혜택 등 부가서비스 비용",2026-06-02 09:53:45
04324,국민,알뜰폰 Hub Ⅱ 카드,신용,"Local, Mastercard",True,True,15000,0,15000,0,,300000,알뜰폰 통신요금 자동이체 1만2천원 청구할인 | 1만7천원 청구할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/04324_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=04324,False,"연회비  
<table class=""benefit-table""><tr><th>구 분</th><th>기본연회비(회원별)</th><th>제휴연회비(카드별)</th><th>합 계</th></tr><tr><td>국내전용(Local)</td><td>7천원</td><td>8천원</td><td>1만5천원</td></tr><tr><td>국내외겸용(K-World(JCB), Master)</td></tr></table>
   연회비는 카드발급 시점을 기준으로 1년 단위로 청구되며, 초회/차기년도 연회비 면제 조건은 없습니다. 

[연회비 반환 기준]
   회원이 유효기간이 도래하기 전에 카드를 해지한 경우 연회비 반환금액은 계약을 해지한 날부터 일할 계산하여 산정하며, 10영업일 이내에 반환처리됩니다. 부가서비스 제공 내역 확인에 시간이 소요되는 등의 불가피한 사유로 10영업일 이내에 반환하기 어려운 경우 계약 해지일부터 3개월 이내에 반환할 수 있습니다.   
이 경우 회원이 이미 납부한 연회비에 반영된 다음의 비용은 금액 산정에서 제외됩니다. 
    1. 
①카드의 발행/배송 등 카드발급(신규발급)에 소요된 비용
    2. 
②카드 이용 시 제공되는 추가적인 혜택(기프트 제공 비용)등 부가서비스 제공에 소요된 비용",2026-06-02 09:53:55
07964,국민,노리2 체크카드(KB Pay),체크,"Local, Mastercard, VISA",True,True,0,0,0,0,,200000,커피 10% 할인 | 모바일 10% 할인 | 문화 10% 할인 | 뷰티 5% 할인 | 편의점 5% 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/07964_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=07964,False,,2026-06-02 09:54:03
09562,국민,트래블러스 체크카드,체크,Mastercard,True,True,0,0,0,0,,200000,"해외 이용 수수료 1.25% 면제 | 철도 5,000원 할인 | 전국맛집 5,000원 할인",https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/09562_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=09562,False,,2026-06-02 09:55:07
07972,국민,노리2 체크카드(Global),체크,"Local, Mastercard",True,True,0,0,0,0,,200000,커피 10% 할인 | 모바일 10% 할인 | 문화 10% 할인 | 뷰티 5% 할인 | 편의점 5% 할인,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/07972_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=07972,False,,2026-06-02 09:55:45
